Unnamed: 0,Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech,Name,0,1,2,3,4,5,6,7,8,9,10,11,12
1332,FluencyBank,219,66,7397920,7445920,0,0,0,0,0,0,0,3,3,0,0,0,FluencyBank_219_66,-339.1745,80.15904,-12.0868,4.6563177,-13.616235,2.7902892,-14.79311,-4.1177483,-0.6963914,-5.224454,-0.2357912,-5.7206492,0.9502718
1333,FluencyBank,219,67,7443840,7491840,0,0,0,0,0,0,0,0,3,1,0,0,FluencyBank_219_67,-283.8796,75.66828,-22.421343,13.607365,-21.95769,-15.862385,-24.849773,-3.7274897,-4.326894,-5.9250507,-1.4362451,-8.442721,3.5945613
1334,FluencyBank,219,68,7469120,7517120,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_219_68,-226.82233,109.426094,-33.309776,7.9948177,-16.47022,-19.30482,-27.827005,-5.401075,-15.035961,-6.1408353,-0.869702,-15.149758,0.69862545
1335,FluencyBank,219,69,7640960,7688960,0,0,1,0,0,0,0,0,2,2,0,0,FluencyBank_219_69,-294.34247,81.41565,-24.62014,12.264976,-3.2272205,-5.261469,-21.526985,-0.45521817,-4.438677,0.6165974,-1.2808071,-9.632756,4.0355096
1336,FluencyBank,219,70,7671840,7719840,0,0,0,0,3,0,0,0,0,0,0,0,FluencyBank_219_70,-228.79752,99.56519,-29.493633,8.647924,-5.053917,-16.236176,-26.034927,-5.280237,-14.848633,-4.9675627,-0.12918359,-14.101535,2.0904863
1337,FluencyBank,219,71,7710880,7758880,0,0,0,0,0,0,0,3,3,0,0,0,FluencyBank_219_71,-234.78566,114.77757,-27.236395,10.195705,-15.07572,-18.785904,-21.84337,-2.711135,-21.918976,-5.6500497,0.36496288,-14.974646,3.2848778
1338,FluencyBank,219,72,7739360,7787360,0,0,0,0,3,1,0,0,0,0,0,0,FluencyBank_219_72,-236.58537,125.11926,-25.711342,7.386859,-16.89552,-19.408169,-20.804247,-6.362985,-19.681616,-4.2566247,-7.2081676,-13.988748,1.152746
1339,FluencyBank,219,73,8027680,8075680,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_219_73,-250.17368,116.23527,-40.7111,15.8562975,-2.443334,-26.081219,-18.843542,-2.2405694,-21.583689,-10.238359,2.2810998,-7.1501846,-0.38870007
1340,FluencyBank,219,74,8054880,8102880,0,0,0,1,0,0,0,0,2,2,0,0,FluencyBank_219_74,-177.84662,98.901505,-42.52424,15.948133,-12.003141,-26.449896,-26.599754,-4.461893,-18.17826,-0.23545271,0.30343568,-11.281056,1.0326562
1341,FluencyBank,219,75,8272320,8320320,0,0,0,0,0,0,0,0,3,1,0,0,FluencyBank_219_75,-235.68814,108.08436,-38.56874,7.7941117,-2.3601575,-19.615091,-23.540815,1.088462,-14.178844,0.039630134,1.2587627,-12.678471,1.8404111
1342,FluencyBank,219,76,8299520,8347520,0,0,0,0,0,0,0,0,3,1,0,0,FluencyBank_219_76,-243.01814,116.98764,-38.30951,6.292752,0.7212428,-15.749848,-21.206913,-1.4897431,-14.197455,-1.1031377,-1.246929,-13.643169,0.93340003
1343,FluencyBank,219,77,8504960,8552960,0,0,0,0,0,0,0,0,3,1,0,0,FluencyBank_219_77,-250.13454,103.89299,-39.3851,18.603521,0.373173,-21.105139,-22.641012,1.5477107,-14.531038,-5.6299524,1.3071474,-11.965199,0.53653175
1344,FluencyBank,219,78,8532800,8580800,0,0,0,2,0,0,0,0,1,1,0,0,FluencyBank_219_78,-264.02475,92.73842,-15.226169,16.058897,-11.155303,-13.87839,-21.036095,-8.177145,-8.503871,-5.443682,-2.4684553,-6.3177586,0.20706694
1345,FluencyBank,219,79,401120,449120,0,0,1,1,0,0,0,0,2,1,0,0,FluencyBank_219_79,-261.9262,112.25011,-39.507725,-4.1517644,-11.161639,-9.026621,-19.975157,4.4520216,-13.241013,6.463704,2.3786654,-15.920722,0.37710708
1346,FluencyBank,219,80,425920,473920,0,0,0,0,1,0,0,0,2,1,0,0,FluencyBank_219_80,-241.76926,98.51967,-37.297115,9.050385,-9.392222,-22.11977,-20.753857,-1.9785936,-19.7895,0.95258605,-1.5524064,-17.252855,2.2852418
1347,FluencyBank,219,81,8607680,8655680,0,0,0,1,0,0,0,0,2,1,0,0,FluencyBank_219_81,-227.59715,88.536736,-17.716257,9.841872,-9.5828285,-14.454655,-24.751566,-3.5823576,-15.756275,-8.795997,1.4003117,-12.570592,1.23104
1348,FluencyBank,219,82,8633280,8681280,0,0,1,0,1,0,0,1,1,0,0,0,FluencyBank_219_82,-214.84616,92.11305,-31.652172,24.825047,-4.2339396,-28.96542,-28.718916,-3.4332974,-18.878925,-7.426807,-3.7929823,-15.0709095,2.2953184
1349,FluencyBank,219,83,8778080,8826080,0,0,2,1,0,0,0,0,1,0,0,0,FluencyBank_219_83,-261.87854,107.84052,-42.94464,15.593746,3.7060602,-22.758762,-23.817524,-2.1536715,-12.339316,-0.6773058,0.77548057,-11.501238,2.0578413
1350,FluencyBank,219,84,8811360,8859360,0,0,0,2,0,0,0,0,1,0,0,0,FluencyBank_219_84,-255.03207,101.789474,-39.812244,4.809683,2.3538742,-18.14753,-20.427286,-3.3254015,-13.252136,-1.3352603,0.9446523,-11.984943,3.1181679
1351,FluencyBank,219,85,8958400,9006400,0,0,0,2,0,0,0,3,1,1,0,0,FluencyBank_219_85,-264.89795,112.31687,-30.395336,5.0840178,-0.4364505,-13.923922,-26.22586,-1.692875,-11.046612,-6.137142,1.2520092,-4.767424,-1.7106584
1352,FluencyBank,219,86,8984800,9032800,0,0,0,0,0,1,0,3,2,0,0,0,FluencyBank_219_86,-248.48299,131.83241,-48.047783,4.216832,4.014118,-21.204027,-23.876549,-1.3359513,-12.599443,-8.080137,-1.8022075,-6.9440465,-1.7014537
1353,FluencyBank,219,87,9298400,9346400,0,0,0,0,0,0,0,0,3,2,0,0,FluencyBank_219_87,-221.65822,102.32264,-40.159897,24.232502,-11.921548,-19.71624,-17.16247,-5.1042047,-17.393066,-8.600709,4.358515,-10.953508,-1.599855
1354,FluencyBank,219,88,9323520,9371520,0,0,0,0,3,0,0,1,0,0,0,0,FluencyBank_219_88,-236.34514,90.71654,-42.30997,32.555233,-8.074125,-17.7789,-18.372583,-4.1446986,-12.203075,-7.899554,0.4034489,-12.772776,-4.1306515
1355,FluencyBank,219,89,9419520,9467520,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_219_89,-257.96188,114.14158,-35.173714,14.790165,-1.7145832,-18.596664,-19.98223,0.6001483,-20.367231,-11.118059,4.116038,-8.364261,-6.243192
1356,FluencyBank,219,90,9450080,9498080,0,0,0,1,0,0,0,2,2,1,0,0,FluencyBank_219_90,-315.83722,68.71686,-21.819073,11.912658,-12.665198,-0.72339904,-14.618236,-8.635018,-0.6434502,-4.883405,-1.3678763,-4.8366084,-2.314485
1357,FluencyBank,219,91,9464640,9512640,0,0,0,0,0,1,0,3,2,0,0,0,FluencyBank_219_91,-311.7591,62.899586,-18.337824,11.16266,-15.7990675,-2.1495616,-13.989893,-10.479689,-0.7633432,-2.5655806,-2.3700347,-5.4439363,1.4279786
1358,FluencyBank,219,92,9538880,9586880,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_219_92,-288.4369,97.02186,-15.979109,4.163305,-20.72945,-3.514085,-17.43585,-4.9141645,-3.1620023,-1.9872975,1.2493107,-5.321119,-1.7744495
1359,FluencyBank,219,93,9564640,9612640,1,0,0,0,2,2,0,1,0,0,0,0,FluencyBank_219_93,-231.86252,114.93541,-38.4337,-8.340633,-16.90198,-9.845081,-25.194832,-9.450329,-10.806368,-2.4870896,0.22199696,-10.545508,-4.550208
1360,FluencyBank,219,94,9620160,9668160,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_219_94,-281.71585,86.124504,-5.9755845,18.721428,4.562666,-6.983718,-26.576385,-5.129581,-8.397215,-9.538921,-5.1905336,-14.810552,-0.48168314
1361,FluencyBank,219,95,9650080,9698080,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_219_95,-283.99072,94.6929,-18.852749,9.790191,0.20793468,-11.81268,-20.051813,-5.498887,-11.390392,-5.131414,-0.7454497,-9.867292,2.73424
1362,FluencyBank,219,96,9734080,9782080,0,0,0,1,1,0,0,2,1,1,0,0,FluencyBank_219_96,-247.18124,96.57281,-37.29806,24.703115,-0.10782944,-22.142418,-18.717936,-2.236527,-18.44003,-5.5647445,-3.0439212,-12.347621,3.883263
1363,FluencyBank,219,97,9762240,9810240,0,0,0,0,0,1,0,0,2,0,0,0,FluencyBank_219_97,-260.46277,107.48385,-30.779074,19.432913,-1.376949,-18.836042,-23.226957,-1.8596793,-13.633764,-7.1969852,-4.510222,-9.7477045,0.5265993
1364,FluencyBank,219,98,9815040,9863040,0,0,0,0,0,0,0,0,3,2,0,0,FluencyBank_219_98,-236.17189,112.13861,-42.127583,20.517935,-5.569248,-23.209642,-18.900312,-1.03126,-15.51541,-7.3887587,-0.25976953,-9.148866,-1.0627155
1365,FluencyBank,219,99,9839360,9887360,0,0,0,0,0,0,0,0,3,2,0,0,FluencyBank_219_99,-254.5939,116.49468,-38.549343,30.107681,5.355323,-26.74118,-20.101683,-2.2401824,-16.27956,-9.423068,-5.1012425,-11.845825,-1.3338497
1366,FluencyBank,219,100,626880,674880,0,0,1,0,0,0,0,2,2,0,0,0,FluencyBank_219_100,-274.05542,106.82491,-31.425085,16.018944,5.828737,-8.971577,-23.740139,-6.8784056,-12.492697,-3.5482724,-2.1310349,-13.478333,0.7420824
1367,FluencyBank,219,101,652640,700640,0,0,0,1,2,0,0,3,0,0,0,0,FluencyBank_219_101,-296.1056,92.43468,-12.394846,21.249844,-12.715932,-12.663284,-17.826544,-0.9262321,-11.304342,-5.7856517,0.15957595,-10.532276,1.4966556
1368,FluencyBank,219,102,10289600,10337600,0,0,0,0,0,1,0,1,2,0,0,0,FluencyBank_219_102,-254.50444,111.31133,-20.319761,11.605874,-4.4936304,-5.969304,-24.693144,-13.611952,-15.986135,-9.266048,-2.996995,-10.817853,-3.7594516
1369,FluencyBank,219,103,10313760,10361760,0,0,0,1,0,1,0,0,1,0,0,0,FluencyBank_219_103,-258.515,97.30224,-15.983385,25.79116,1.0112861,-10.043827,-24.763649,-8.546106,-11.108584,-9.77187,-3.2113986,-13.430596,-0.063633166
1370,FluencyBank,219,104,10511840,10559840,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_219_104,-275.66226,102.01704,-13.682543,28.334314,-2.6710396,-19.337093,-23.201315,-3.015038,-14.698863,-7.8493557,-5.7059846,-12.831596,1.4374512
1371,FluencyBank,219,105,10537440,10585440,0,0,0,1,0,0,0,0,2,0,0,0,FluencyBank_219_105,-274.17322,96.22141,-10.686386,17.68006,-11.310458,-21.569857,-17.6013,0.81468004,-15.30503,-5.808434,-3.27854,-10.0548,3.211694
1372,FluencyBank,219,106,10636160,10684160,1,0,2,0,0,0,0,2,1,2,0,0,FluencyBank_219_106,-251.456,95.06248,-29.596617,22.70914,-3.7240386,-19.474337,-21.514198,-2.0636451,-13.602456,-8.216482,0.01501617,-11.294354,1.24556
1373,FluencyBank,219,107,10661600,10709600,0,0,0,1,0,0,0,3,2,0,0,0,FluencyBank_219_107,-232.52626,116.7907,-39.40423,13.351129,0.57042766,-16.87212,-27.202168,-5.850202,-14.769506,-6.55442,1.6556299,-10.043397,0.92761207
1374,FluencyBank,219,108,10759200,10807200,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_219_108,-270.14587,92.0994,-16.293394,14.890471,-14.234285,-7.873386,-20.815504,-4.6671033,-10.167777,-3.1867156,1.1298386,-11.269506,-1.096336
1375,FluencyBank,219,109,10785120,10833120,0,0,0,0,1,0,0,0,2,0,0,0,FluencyBank_219_109,-268.07928,100.06591,-15.021966,20.42104,-12.540154,-11.074958,-19.89979,-5.7367835,-14.148366,-6.1566734,-1.5563477,-11.92442,0.00336541
1376,FluencyBank,219,110,11002560,11050560,0,0,0,0,0,0,0,0,3,1,0,0,FluencyBank_219_110,-296.3527,108.05271,-12.959754,5.1396604,-6.2114367,-2.955262,-17.232433,-5.0866265,-12.68849,-8.685163,1.116462,-4.7291694,-2.2027898
1377,FluencyBank,219,111,11034880,11082880,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_219_111,-255.81926,107.58095,-30.697931,17.30677,-3.9118207,-17.914503,-23.669733,-3.2044048,-15.220275,-6.8715377,0.99636483,-12.70122,-0.528149
1378,FluencyBank,219,112,11178720,11226720,0,0,0,0,0,0,0,3,3,0,0,0,FluencyBank_219_112,-265.4067,112.648346,-14.550179,17.240183,-9.783283,-14.961166,-19.977938,-5.415288,-18.074213,-5.884537,-1.5114056,-14.833256,-0.9437943
1379,FluencyBank,219,113,11204160,11252160,0,0,0,2,2,0,0,3,0,0,0,0,FluencyBank_219_113,-308.219,105.31137,-16.817432,23.396177,-1.842934,-18.248314,-16.315289,-2.8143053,-14.851082,-4.279389,-3.7426038,-11.687086,2.3128064
1380,FluencyBank,219,114,11280320,11328320,0,0,0,2,0,0,0,0,1,0,0,0,FluencyBank_219_114,-251.7368,95.95749,-28.30252,22.339275,5.588698,-14.268192,-29.518663,-4.956398,-10.788557,-7.706653,-1.8764127,-11.757246,0.31910512
1381,FluencyBank,219,115,11307520,11355520,0,0,2,2,0,0,0,0,0,0,0,0,FluencyBank_219_115,-248.37671,82.115814,-21.605309,23.189068,-1.2556568,-12.837328,-23.99232,-4.44527,-10.699078,-9.733069,0.21671312,-12.178911,1.010099
1382,FluencyBank,219,116,11429280,11477280,0,0,0,0,0,0,0,0,3,1,0,0,FluencyBank_219_116,-323.67346,87.225845,-0.9984134,10.821413,-8.551703,-1.2028649,-12.796955,-4.0640078,-9.762731,-6.0254846,2.009675,-6.7338057,-2.7130008
1384,FluencyBank,219,118,700480,748480,0,0,0,0,0,0,0,3,3,0,0,0,FluencyBank_219_118,-270.21567,106.701225,-20.088127,9.939127,-5.0684824,-11.264334,-20.524738,-5.144044,-15.888561,-4.262178,-1.4134616,-12.979517,4.598792
1385,FluencyBank,219,119,726400,774400,0,0,0,0,0,0,0,0,3,1,0,0,FluencyBank_219_119,-230.74098,116.49169,-38.88283,9.727756,-2.4031823,-17.23255,-26.343542,-9.478742,-17.806438,-3.5924358,-2.256477,-11.523753,3.186432
1386,FluencyBank,219,120,914720,962720,0,0,0,1,0,0,0,0,2,0,0,0,FluencyBank_219_120,-242.76384,82.08534,-19.093374,1.7958316,-13.191339,0.6734789,-27.770824,-2.852033,-17.760399,-0.2052362,-0.005429643,-15.479574,4.660162
1387,FluencyBank,219,121,943200,991200,0,0,1,0,1,0,0,0,1,0,0,0,FluencyBank_219_121,-280.10812,113.67322,-19.949354,-4.188158,-10.957097,-7.5364985,-15.70844,-5.2543716,-15.820649,-0.06828959,-0.58862084,-12.408481,1.4117672
1388,FluencyBank,219,122,1088480,1136480,0,0,0,0,0,0,0,0,3,1,0,0,FluencyBank_219_122,-269.37027,106.32551,-29.98742,18.49728,2.2379894,-20.686127,-22.485432,-5.404798,-21.22091,-2.5869012,-4.848345,-14.934441,1.4128015
1389,FluencyBank,219,123,1118880,1166880,0,0,0,1,0,3,0,0,0,0,0,0,FluencyBank_219_123,-292.4939,103.47407,-39.061752,18.452406,1.8399042,-21.100832,-21.50768,2.2332542,-3.5350378,-4.1688404,-0.077731155,-8.822186,0.22642112
1390,FluencyBank,219,124,1456000,1504000,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_219_124,-260.08258,100.274826,-29.774265,9.26743,1.2413491,-16.397217,-19.821072,-2.592133,-14.174824,-2.803464,1.4092121,-11.441159,1.7864994
1391,FluencyBank,219,125,1481120,1529120,0,0,1,1,0,0,0,0,2,1,0,0,FluencyBank_219_125,-236.09428,95.35547,-27.00145,12.430701,-8.800017,-13.175319,-20.525906,-5.8084335,-16.080013,-1.2743994,0.1387711,-14.181615,0.5751086
1392,FluencyBank,230,0,3840,51840,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_230_0,-401.68747,50.712666,8.016963,16.385178,-3.2825794,4.116636,-15.721482,10.300322,-7.5839195,-1.3009515,-3.9968235,-9.547368,-3.673546
1393,FluencyBank,230,1,10904000,10952000,0,0,0,0,0,3,0,0,0,0,0,0,FluencyBank_230_1,-375.28033,88.40855,-0.035612307,2.496729,-10.30043,-7.0638494,-11.136698,9.377059,0.1490236,-1.8498328,-4.0138535,-8.171045,-5.62614
1394,FluencyBank,230,2,10956320,11004320,0,0,0,2,1,0,0,0,0,0,0,0,FluencyBank_230_2,-392.8588,76.13901,15.231905,14.070272,-4.3713703,-11.385132,-10.2047415,4.5613446,-0.64475256,-3.602206,-2.3470411,-6.5122285,-8.549902
1395,FluencyBank,230,3,11059680,11107680,0,0,0,0,0,3,0,1,0,0,0,0,FluencyBank_230_3,-392.54645,86.76597,6.197986,6.4434566,-3.7605476,-2.4467309,-11.434291,2.5077925,-1.3386858,-1.4653881,-9.41493,-3.9930894,-1.4318138
1396,FluencyBank,230,4,11089280,11137280,0,0,0,0,0,1,0,3,2,1,0,0,FluencyBank_230_4,-389.6176,80.06517,4.576406,10.786927,-9.748182,-0.11616072,-14.528016,3.5799468,-3.864107,-3.1686375,-9.741158,-5.4027686,-0.79060704
1397,FluencyBank,230,5,11145600,11193600,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_230_5,-391.90222,78.3347,6.529123,12.955362,-13.957541,-4.2801476,-15.175989,1.3522674,-3.530671,1.2045174,-7.3824387,-3.7426436,-4.45993
1398,FluencyBank,230,6,11186240,11234240,0,0,0,1,0,0,0,2,2,1,0,0,FluencyBank_230_6,-413.9422,69.51542,7.14324,8.823549,1.4939224,7.7153015,-6.332041,1.3795477,3.1112688,1.3185263,-6.790143,-3.7768028,-4.415666
1399,FluencyBank,230,7,11211520,11259520,0,0,0,1,0,1,0,2,2,0,0,0,FluencyBank_230_7,-389.3495,81.262054,3.2788167,3.4930894,-2.476804,5.5074277,-5.501691,-0.35141146,-0.30050403,-4.9061007,-6.546356,-4.9934545,-3.3229911
1400,FluencyBank,230,8,11234080,11282080,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_230_8,-402.69806,81.312035,14.014437,11.03846,-4.4866242,0.10314523,-6.1514683,-0.5051022,-3.2246714,-5.508692,-5.4256215,-7.0046625,-4.6748013
1402,FluencyBank,230,10,11338560,11386560,0,0,0,3,0,0,0,0,0,0,0,0,FluencyBank_230_10,-377.7129,81.71758,10.65505,14.669927,-13.005004,-8.468863,-10.671927,-1.8992034,-4.140535,-2.9694283,-3.3590233,-5.650545,-4.1042314
1403,FluencyBank,230,11,11736960,11784960,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_230_11,-392.2267,72.15762,12.543426,7.3858643,-9.199918,4.200952,-14.824825,-0.15513512,-3.7818503,0.25058338,-5.3170547,-4.5196824,-3.3125658
1404,FluencyBank,230,12,11772320,11820320,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_230_12,-376.62186,60.18461,1.5834886,13.757622,-10.057502,6.9073796,-6.608159,2.6562386,3.0784373,-1.0377754,-5.039838,-4.7438645,-3.9305167
1405,FluencyBank,230,13,11836320,11884320,0,0,0,0,1,2,0,0,0,1,0,0,FluencyBank_230_13,-378.02423,87.369965,-1.8959749,11.02828,-5.4442506,-6.5231113,-6.239847,0.89271075,-1.1304047,3.6044886,-7.3546667,-7.5105767,-5.3957233
1406,FluencyBank,230,14,11882720,11930720,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_230_14,-390.94952,79.95286,-1.1648563,12.5019,-4.5736785,-5.196201,-6.268944,4.808111,0.0673092,-1.8053464,-5.289289,-4.1191735,-5.1643114
1407,FluencyBank,230,15,11916800,11964800,0,0,0,1,0,0,0,3,2,0,0,0,FluencyBank_230_15,-435.13663,82.33755,14.553015,11.512153,-0.11283801,2.969882,-3.9278796,1.9402409,0.13499396,1.9255891,-6.4754725,-4.07803,-8.043851
1408,FluencyBank,230,16,880160,928160,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_230_16,-374.62485,63.65197,-0.18240312,19.414577,-4.8878036,1.5444629,-8.531029,0.36181268,-3.5089781,-3.55847,-7.583757,-5.2458076,-2.5737832
1409,FluencyBank,230,17,11950560,11998560,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_230_17,-398.64456,68.814064,5.431088,15.919749,1.2435805,-0.83928543,-9.195674,4.0136633,2.4508045,-0.80021435,-4.1191487,-5.7717376,-5.161212
1410,FluencyBank,230,18,12021280,12069280,0,0,0,0,0,0,0,0,3,1,0,0,FluencyBank_230_18,-407.3221,83.73153,12.744267,15.029103,-2.9240625,-4.951148,-7.5049405,3.952757,0.4080574,-1.0429301,-4.704719,-5.2419915,-7.344569
1411,FluencyBank,230,19,12048480,12096480,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_230_19,-403.2031,85.979485,11.393432,20.533278,-8.062561,-4.1978846,-6.7672186,0.5471492,-1.8664842,-0.81389356,-6.5485067,-4.960851,-5.401731
1412,FluencyBank,230,20,12141760,12189760,0,0,0,2,0,0,0,0,1,0,0,0,FluencyBank_230_20,-396.3643,80.12449,4.6978946,10.652178,-3.8080974,-3.174064,-6.548962,3.4584434,-0.024577389,0.8154667,-5.974261,-5.9739223,-4.591013
1413,FluencyBank,230,21,12175040,12223040,0,0,0,1,1,1,0,1,0,0,0,0,FluencyBank_230_21,-382.1421,76.933426,5.775556,10.835863,-5.019975,-4.38426,-9.290485,6.9392624,1.8472685,-2.6452127,-2.9765508,-7.364398,-4.482875
1414,FluencyBank,230,22,12241920,12289920,0,0,0,0,0,0,0,3,3,0,0,0,FluencyBank_230_22,-414.62122,77.85041,4.501239,11.269237,-0.8836383,7.2877407,-8.68096,0.86993927,7.6507607,2.2870317,-7.1264544,-6.530473,-4.6796126
1415,FluencyBank,230,23,12271360,12319360,0,0,1,1,2,0,0,1,0,0,0,0,FluencyBank_230_23,-428.93073,78.57232,12.025384,12.862477,-0.19262919,-1.4227816,-7.074102,6.8461423,3.5384326,2.6377032,-4.2512836,-5.3617444,-5.3331437
1416,FluencyBank,230,24,12320000,12368000,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_230_24,-408.4384,80.67569,9.389355,11.443392,-0.8143389,-3.2111275,-6.756458,3.3091478,0.5465996,1.6709356,-6.33751,-8.103254,-4.7277
1418,FluencyBank,230,26,12377440,12425440,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_230_26,-434.59634,76.802315,15.410648,14.235172,-3.3965108,0.8765478,-8.751545,5.584457,1.0463665,1.1226459,-7.575727,-7.6110425,-5.2308836
1419,FluencyBank,230,27,1002560,1050560,0,0,0,1,2,0,0,0,0,0,0,0,FluencyBank_230_27,-367.24368,63.323654,-12.631333,10.603192,-3.194622,-0.8875906,-10.482123,7.925638,-2.2737997,-3.1796536,-4.9194474,-5.800506,-0.9976337
1420,FluencyBank,230,28,1040160,1088160,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_230_28,-420.16037,62.61473,10.161584,20.447985,4.3529515,5.5678663,-6.987176,0.83818215,-2.181927,-0.38715944,-3.7011907,-1.5488635,-3.9791079
1421,FluencyBank,230,29,1074720,1122720,0,0,0,1,0,0,0,3,2,0,0,0,FluencyBank_230_29,-431.46988,60.160233,8.739043,15.513226,4.668775,9.362911,-0.24494985,2.3079083,-0.64019936,0.1824945,-4.0161343,-4.002503,-4.503775
1422,FluencyBank,230,30,1120160,1168160,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_230_30,-369.5781,63.46871,-13.638901,14.967198,-6.4237037,-6.7285466,-3.6384916,8.559256,-2.9594607,-0.83853763,-5.241812,-5.176686,-0.22081615
1423,FluencyBank,230,31,1161440,1209440,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_230_31,-399.38004,71.57445,1.7427127,12.09678,-2.1084154,-0.77837974,-9.302511,7.4159756,1.1104466,-2.0332026,-7.076869,-1.6964844,-4.0932117
1424,FluencyBank,230,32,1199200,1247200,0,0,0,1,0,1,0,0,2,2,0,0,FluencyBank_230_32,-423.34454,55.809483,7.426443,22.040586,2.7078574,4.139455,-3.6292412,5.9804564,-2.1559038,-2.7822552,-3.8606658,-1.5345131,-1.1475943
1425,FluencyBank,230,33,1229120,1277120,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_230_33,-375.2685,57.851494,1.9878422,20.663813,-4.271135,-4.296739,-9.931168,2.950767,-4.717761,-3.2512147,-5.8153844,-2.108233,-0.28242326
1426,FluencyBank,230,34,1327840,1375840,0,0,0,0,0,0,0,0,3,1,0,0,FluencyBank_230_34,-394.65317,66.18205,2.0387814,29.220074,-5.510924,-6.6161137,-5.577078,2.4900215,-5.130763,-3.256527,-7.8542104,-3.5053892,-2.8313248
1427,FluencyBank,230,35,1360160,1408160,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_230_35,-405.95264,58.510525,9.234067,17.323519,1.1072459,3.5124404,-7.7779107,0.985895,1.9141613,-3.4650068,-3.9128711,-3.848459,-2.2885828
1428,FluencyBank,230,36,1419040,1467040,0,0,0,2,0,0,0,0,1,0,0,0,FluencyBank_230_36,-418.1179,70.681244,8.585336,20.1301,2.5836926,3.9219918,-5.1873813,-0.06927408,-1.928727,-2.280827,-7.395011,-5.5825486,-2.8164034
1429,FluencyBank,230,37,1450400,1498400,0,0,1,1,1,0,0,0,1,0,0,0,FluencyBank_230_37,-394.49158,65.220985,8.406856,21.183239,-1.6589309,-2.9667234,-10.763574,3.8764954,-1.5071874,-6.7182,-5.336584,-5.2097435,-3.5174947
1430,FluencyBank,230,38,208000,256000,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_230_38,-374.15488,49.19221,7.661532,24.911089,-12.495135,-3.3914218,-14.247515,5.181781,-13.186939,-7.1600013,-2.9576595,-7.2742,0.51605207
1431,FluencyBank,230,39,238560,286560,0,0,0,1,0,0,0,0,2,0,0,0,FluencyBank_230_39,-370.47015,35.7728,-10.962398,22.371096,-6.3213077,4.2960114,-2.9359941,3.049968,-1.4309038,-0.5988055,-1.0985892,-2.8134766,-1.6862295
1432,FluencyBank,230,40,1490880,1538880,0,0,1,2,0,0,0,0,1,0,0,0,FluencyBank_230_40,-374.81573,68.49297,-1.6747359,17.721083,-2.6949308,-8.045448,-7.5702353,7.1830235,-0.64527714,-0.7269421,-4.9137096,-5.659689,-3.518044
1433,FluencyBank,230,41,1575040,1623040,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_230_41,-409.14752,68.57799,7.7203984,14.558274,-6.9352236,4.0377054,-1.906536,2.941942,-3.3496525,-0.49915788,-3.1032715,-2.322309,-5.556741
1434,FluencyBank,230,42,1608160,1656160,0,0,0,0,0,0,0,0,3,1,0,0,FluencyBank_230_42,-403.53412,67.608,10.727171,16.90479,3.5632925,-1.5992249,-6.618595,-0.79588187,-5.878052,-1.7988617,-7.388846,-3.998047,-2.959355
1436,FluencyBank,230,44,1676480,1724480,0,0,0,0,0,3,0,2,0,1,0,0,FluencyBank_230_44,-359.18335,82.56657,-6.2857757,11.195639,-5.8853207,-1.8703935,-11.688323,-0.5176607,-4.5024,-4.69026,-6.880877,-4.2340174,-4.2221265
1437,FluencyBank,230,45,1907680,1955680,0,0,0,1,2,0,0,0,0,0,0,0,FluencyBank_230_45,-365.44623,61.714172,-14.496938,21.179823,-1.1372182,-7.2981176,-9.97902,4.438949,2.5047617,-1.5681156,-3.9723608,-2.8793478,0.41734314
